Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
45,0,0.08,805,0.138,4,2,0.147,1,972,3,0,57,3,2,0.239,2,0.125,4447,23163,1,0,12,3,2,0,9,5,2,9,7,0,8
29,0,0.249,1404,0.206,20,3,0.242,1,974,3,1,84,3,1,0.398,4,0.125,2157,18203,1,0,15,3,2,1,3,5,3,3,1,0,2
35,0,0.15,1219,0.206,18,3,0.136,1,975,3,1,86,3,2,0.175,3,0.125,4601,6179,1,0,16,3,2,0,5,3,3,5,2,1,0
52,0,0.15,1053,0.138,1,2,0.147,1,976,4,0,70,3,4,0.049,4,0.125,17099,13829,2,0,15,3,2,1,26,2,2,9,8,7,8
58,1,0.15,289,0.138,2,3,0.242,1,977,4,0,51,3,1,0.161,3,0.255,2479,26227,4,0,24,4,1,0,7,4,3,1,0,0,0
53,0,0.15,1376,0.206,2,2,0.136,1,981,3,0,45,3,4,0.049,3,0.101,14852,13938,6,0,13,3,3,1,22,3,4,17,13,15,2
30,0,0.15,231,0.206,8,2,0.134,1,982,3,0,62,3,3,0.175,3,0.101,7264,9977,5,0,11,3,1,1,10,2,4,8,4,7,7
38,0,0.08,152,0.206,10,3,0.242,1,983,3,1,85,3,2,0.175,4,0.255,5666,19899,1,1,13,3,2,0,6,1,3,5,3,1,3
35,0,0.15,882,0.206,3,4,0.147,1,984,4,0,92,3,3,0.175,4,0.101,7823,6812,6,0,13,3,2,1,12,2,3,10,9,0,8
39,0,0.15,903,0.206,2,5,0.147,1,985,1,0,41,4,3,0.175,3,0.255,7880,2560,0,0,18,3,4,0,9,3,3,8,7,0,7
40,1,0.08,1479,0.206,24,3,0.147,1,986,2,1,100,4,4,0.175,2,0.255,13194,17071,4,1,16,3,4,0,22,2,2,1,0,0,0
47,0,0.249,1379,0.138,16,4,0.136,1,987,3,0,64,4,2,0.069,3,0.101,5067,6759,1,1,19,3,3,0,20,3,4,19,10,2,7
36,0,0.08,1229,0.206,8,4,0.242,1,990,1,0,84,3,2,0.175,4,0.101,5079,25952,4,0,13,3,4,2,12,3,3,7,7,0,7
31,1,0.08,335,0.138,9,2,0.136,1,991,3,0,46,2,1,0.161,1,0.255,2321,10322,0,1,22,4,1,0,4,0,3,3,2,1,2
33,0,0.08,722,0.206,17,3,0.147,1,992,4,0,38,3,4,0.049,3,0.255,17444,20489,1,0,11,3,4,0,10,2,3,10,8,6,0
29,1,0.15,906,0.138,10,3,0.147,1,994,4,1,92,2,1,0.161,1,0.255,2404,11479,6,1,20,4,3,0,3,5,3,0,0,0,0
33,0,0.15,461,0.138,13,1,0.147,1,995,2,1,53,3,1,0.161,4,0.255,3452,17241,3,0,18,3,1,0,5,4,3,3,2,0,2
45,0,0.15,974,0.138,1,4,0.136,1,996,4,1,91,3,1,0.239,4,0.101,2270,11005,3,0,14,3,4,2,8,2,3,5,3,0,2
50,0,0.15,1126,0.138,1,2,0.136,1,997,4,0,66,3,4,0.025,4,0.101,17399,6615,9,0,22,4,3,1,32,1,2,5,4,1,3
33,0,0.249,827,0.138,1,4,0.134,1,998,3,1,84,4,2,0.069,2,0.125,5488,20161,1,1,13,3,1,1,6,2,3,6,5,1,2
41,0,0.249,840,0.138,9,3,0.136,1,999,1,0,64,3,5,0.025,3,0.101,19419,3735,2,0,17,3,2,1,21,2,4,18,16,0,11
27,0,0.15,1134,0.138,16,4,0.242,1,1001,3,1,37,3,1,0.239,2,0.125,2811,12086,9,0,14,3,2,1,4,2,3,2,2,2,2
45,0,0.08,248,0.138,23,2,0.147,1,1002,4,0,42,3,2,0.239,1,0.125,3633,14039,1,1,15,3,3,1,9,2,3,9,8,0,8
47,0,0.15,955,0.206,4,2,0.147,1,1003,4,1,83,3,2,0.175,4,0.255,4163,8571,1,1,17,3,3,0,9,0,3,9,0,0,7
30,1,0.15,138,0.138,22,3,0.147,1,1004,1,1,48,3,1,0.161,3,0.125,2132,11539,4,1,11,3,2,0,7,2,3,5,2,0,1
50,0,0.15,939,0.138,24,3,0.147,1,1005,4,0,95,3,4,0.069,3,0.125,13973,4161,3,1,18,3,4,1,22,2,3,12,11,1,5
38,0,0.249,1391,0.138,10,1,0.136,1,1006,3,0,66,3,1,0.161,3,0.125,2684,12127,0,0,17,3,2,1,3,0,2,2,1,0,2
46,0,0.15,566,0.138,7,2,0.136,1,1007,4,0,75,3,3,0.069,3,0.101,10845,24208,6,0,13,3,2,1,13,3,3,8,7,0,7
24,0,0.15,1206,0.138,17,1,0.136,1,1009,4,1,41,2,2,0.069,3,0.101,4377,24117,1,0,15,3,2,2,5,6,3,4,2,3,2
35,1,0.15,622,0.138,14,4,0.134,1,1010,3,0,39,2,1,0.239,2,0.101,3743,10074,1,1,24,4,4,1,5,2,1,4,2,0,2
31,0,0.249,853,0.138,1,1,0.147,1,1011,3,1,96,3,2,0.069,1,0.125,4148,11275,1,0,12,3,3,1,4,1,3,4,3,0,3
18,0,0.08,287,0.138,5,2,0.147,1,1012,2,0,73,3,1,0.161,4,0.255,1051,13493,1,0,15,3,4,0,0,2,3,0,0,0,0
54,0,0.15,1441,0.138,17,3,0.242,1,1013,3,1,56,3,3,0.069,3,0.125,10739,13943,8,0,11,3,3,1,22,2,3,10,7,0,8
35,0,0.15,583,0.138,25,4,0.136,1,1014,3,1,57,3,3,0.069,3,0.101,10388,6975,1,1,11,3,3,1,16,3,2,16,10,10,1
30,0,0.15,153,0.138,8,2,0.147,1,1015,2,1,73,4,3,0.025,1,0.125,11416,17802,0,1,12,3,3,3,9,4,2,8,7,1,7
20,1,0.15,1097,0.138,11,3,0.136,1,1016,4,1,98,2,1,0.161,1,0.255,2600,18275,1,1,15,3,1,0,1,2,3,1,0,0,0
30,1,0.249,109,0.138,5,3,0.136,1,1017,2,1,60,3,1,0.239,2,0.255,2422,25725,0,0,17,3,1,0,4,3,3,3,2,1,2
26,0,0.15,1066,0.138,2,2,0.136,1,1018,4,0,32,4,2,0.069,4,0.125,5472,3334,1,0,12,3,2,0,8,2,3,8,7,1,3
22,0,0.15,217,0.138,8,1,0.147,1,1019,2,0,94,1,1,0.239,1,0.125,2451,6881,1,0,15,3,1,1,4,3,2,4,3,1,1
48,0,0.15,277,0.138,6,3,0.147,1,1022,1,0,97,2,2,0.069,3,0.255,4240,13119,2,0,13,3,4,0,19,0,3,2,2,2,2
48,0,0.15,1355,0.138,4,4,0.147,1,1024,3,0,78,2,3,0.069,3,0.255,10999,22245,7,0,14,3,2,0,27,3,3,15,11,4,8
41,0,0.15,549,0.138,7,2,0.136,1,1025,4,1,42,3,2,0.069,3,0.255,5003,23371,6,0,14,3,2,0,8,6,3,2,2,2,1
39,0,0.15,466,0.138,1,1,0.147,1,1026,4,1,65,2,4,0.069,4,0.125,12742,7060,1,0,16,3,3,1,21,3,3,21,6,11,8
27,0,0.15,1055,0.138,2,4,0.147,1,1027,1,1,47,3,2,0.069,4,0.125,4227,4658,0,0,18,3,2,1,4,2,3,3,2,2,2
35,0,0.15,802,0.138,10,3,0.134,1,1028,2,0,45,3,1,0.239,4,0.101,3917,9541,1,0,20,4,1,1,3,4,2,3,2,1,2
42,0,0.15,265,0.206,5,2,0.22,1,1029,4,0,90,3,5,0.049,3,0.125,18303,7770,6,0,13,3,2,0,21,3,4,1,0,0,0
50,0,0.15,804,0.138,9,3,0.147,1,1030,1,0,64,3,1,0.239,4,0.125,2380,20165,4,0,18,3,2,0,8,5,3,1,0,0,0
59,0,0.15,715,0.138,2,3,0.147,1,1032,3,1,69,2,4,0.069,4,0.255,13726,21829,3,1,13,3,1,0,30,4,3,5,3,4,3
37,1,0.15,1141,0.138,11,2,0.136,1,1033,1,1,61,1,2,0.069,2,0.125,4777,14382,5,0,15,3,1,0,15,2,1,1,0,0,0
55,0,0.249,135,0.138,18,4,0.136,1,1034,3,0,62,3,2,0.069,2,0.125,6385,12992,3,1,14,3,4,2,17,3,3,8,7,6,7
41,0,0.08,247,0.138,7,1,0.147,1,1035,2,1,55,1,5,0.025,3,0.101,19973,20284,1,0,22,4,2,2,21,3,3,21,16,5,10
38,0,0.15,1035,0.206,3,4,0.147,1,1036,2,0,42,3,2,0.175,4,0.255,6861,4981,8,1,12,3,3,0,19,1,3,1,0,0,0
26,1,0.08,265,0.206,29,2,0.136,1,1037,2,0,79,1,2,0.175,1,0.255,4969,21813,8,0,18,3,4,0,7,6,3,2,2,2,2
52,1,0.15,266,0.206,2,1,0.22,1,1038,1,1,57,1,5,0.049,4,0.125,19845,25846,1,0,15,3,4,1,33,3,3,32,14,6,9
44,0,0.15,1448,0.206,28,3,0.136,1,1039,4,1,53,4,4,0.175,4,0.125,13320,11737,3,1,18,3,3,1,23,2,3,12,11,11,11
50,0,0.08,145,0.206,1,3,0.147,1,1040,4,1,95,3,2,0.175,3,0.125,6347,24920,0,0,12,3,1,1,19,3,3,18,7,0,13
36,1,0.15,885,0.138,16,4,0.147,1,1042,3,1,43,4,1,0.239,1,0.255,2743,8269,1,0,16,3,3,0,18,1,3,17,13,15,14
39,0,0.249,945,0.138,22,3,0.136,1,1043,4,1,82,3,3,0.069,1,0.255,10880,5083,1,1,13,3,3,0,21,2,3,21,6,2,8
33,0,0.08,1038,0.206,8,1,0.147,1,1044,2,1,88,2,1,0.398,4,0.255,2342,21437,0,0,19,3,4,0,3,2,2,2,2,2,2
45,0,0.15,1234,0.206,11,2,0.147,1,1045,4,1,90,3,4,0.049,4,0.125,17650,5404,3,0,13,3,2,1,26,4,4,9,3,1,1
32,0,0.08,1109,0.138,29,4,0.136,1,1046,4,1,69,3,1,0.239,3,0.255,4025,11135,9,0,12,3,2,0,10,2,3,8,7,7,7
34,0,0.15,216,0.206,1,4,0.22,1,1047,2,0,75,4,2,0.175,4,0.101,9725,12278,0,0,11,3,4,1,16,2,2,15,1,0,9
59,0,0.15,1089,0.206,1,2,0.242,1,1048,2,0,66,3,3,0.049,4,0.125,11904,11038,3,1,14,3,3,1,14,1,1,6,4,0,4
45,0,0.15,788,0.19,24,4,0.136,1,1049,2,0,36,3,1,0.231,2,0.255,2177,8318,1,0,16,3,1,0,6,3,3,6,3,0,4
53,0,0.249,124,0.206,2,3,0.22,1,1050,3,1,38,2,3,0.175,2,0.125,7525,23537,2,0,12,3,1,1,30,2,3,15,7,6,12
36,1,0.15,660,0.138,15,3,0.134,1,1052,1,0,81,3,2,0.239,3,0.101,4834,7858,7,0,14,3,2,1,9,3,2,1,0,0,0
26,1,0.249,342,0.138,2,3,0.147,1,1053,1,0,57,3,1,0.161,1,0.125,2042,15346,6,1,14,3,2,1,6,2,3,3,2,1,2
34,0,0.15,1333,0.206,10,4,0.147,1,1055,3,1,87,3,1,0.398,3,0.125,2220,18410,1,1,19,3,4,1,1,2,3,1,1,0,0
28,0,0.15,1144,0.206,10,1,0.136,1,1056,4,0,74,3,1,0.398,2,0.125,1052,23384,1,0,22,4,2,0,1,5,3,1,0,0,0
38,0,0.249,1186,0.138,3,4,0.134,1,1060,3,0,44,3,1,0.161,3,0.125,2821,2997,3,0,16,3,1,1,8,2,3,2,2,2,2
50,0,0.15,1464,0.138,2,4,0.136,1,1061,2,0,62,3,5,0.025,3,0.125,19237,12853,2,1,11,3,4,1,29,2,2,8,1,7,7
37,0,0.15,124,0.138,3,3,0.134,1,1062,4,1,35,3,2,0.069,2,0.255,4107,13848,3,0,15,3,1,0,8,3,2,4,3,0,1
40,0,0.15,300,0.206,26,3,0.22,1,1066,3,0,74,3,2,0.175,1,0.125,8396,22217,1,0,14,3,2,1,8,3,2,7,7,7,5
26,0,0.249,921,0.138,1,1,0.136,1,1068,1,1,66,2,1,0.161,3,0.101,2007,25265,1,0,13,3,3,2,5,5,3,5,3,1,3
46,0,0.15,430,0.138,1,4,0.136,1,1069,4,0,40,3,5,0.025,4,0.101,19627,21445,9,0,17,3,4,2,23,0,3,2,2,2,2
54,0,0.15,1082,0.206,2,4,0.147,1,1070,3,1,41,2,3,0.175,3,0.125,10686,8392,6,0,11,3,2,1,13,4,3,9,4,7,0
56,0,0.249,1240,0.138,9,3,0.136,1,1071,1,1,63,3,1,0.161,3,0.125,2942,12154,2,0,19,3,2,1,18,4,3,5,4,0,3
36,0,0.15,796,0.138,12,5,0.136,1,1073,4,1,51,2,3,0.069,4,0.255,8858,15669,0,0,11,3,2,0,15,2,2,14,8,7,8
55,0,0.08,444,0.138,2,1,0.136,1,1074,3,0,40,2,4,0.049,1,0.255,16756,17323,7,0,15,3,2,0,31,3,4,9,7,6,2
43,0,0.15,415,0.206,25,3,0.136,1,1076,3,0,79,2,3,0.175,4,0.101,10798,5268,5,0,13,3,3,1,18,5,3,1,0,0,0
20,1,0.249,769,0.206,9,3,0.22,1,1077,4,1,54,3,1,0.398,4,0.255,2323,17205,1,1,14,3,2,0,2,3,3,2,2,0,2
21,1,0.15,1334,0.138,10,3,0.147,1,1079,3,1,36,2,1,0.239,1,0.255,1416,17258,1,0,13,3,1,0,1,6,2,1,0,1,0
46,0,0.15,1003,0.138,8,4,0.147,1,1080,4,1,74,2,2,0.161,1,0.101,4615,21029,8,1,23,4,1,3,19,2,3,16,13,1,7
51,1,0.15,1323,0.138,4,4,0.147,1,1081,1,0,34,3,1,0.161,3,0.125,2461,10332,9,1,12,3,3,3,18,2,4,10,0,2,7
28,1,0.08,1366,0.138,24,2,0.242,1,1082,2,0,72,2,3,0.069,1,0.255,8722,12355,1,0,12,3,1,0,10,2,2,10,7,1,9
26,0,0.15,192,0.138,1,2,0.136,1,1083,1,0,59,2,1,0.239,1,0.125,3955,11141,1,0,16,3,1,2,6,2,3,5,3,1,3
30,0,0.15,1176,0.138,20,3,0.134,1,1084,3,0,85,3,2,0.069,1,0.125,9957,9096,0,0,15,3,3,1,7,1,2,6,2,0,2
41,0,0.15,509,0.138,7,2,0.242,1,1085,2,1,43,4,1,0.161,3,0.125,3376,18863,1,0,13,3,3,0,10,3,3,10,6,0,8
38,0,0.15,330,0.138,17,1,0.147,1,1088,3,1,65,2,3,0.069,3,0.125,8823,24608,0,0,18,3,1,1,20,4,2,19,9,1,9
40,0,0.15,1492,0.138,20,4,0.242,1,1092,1,0,61,3,3,0.069,4,0.125,10322,26542,4,0,20,4,4,1,14,6,3,11,10,11,1
27,0,0.08,1277,0.138,8,5,0.147,1,1094,1,0,87,1,1,0.239,3,0.125,4621,5869,1,0,19,3,4,3,3,4,3,3,2,1,2
55,0,0.249,1091,0.138,2,1,0.147,1,1096,4,0,65,3,3,0.069,2,0.125,10976,15813,3,0,18,3,2,1,23,4,3,3,2,1,2
28,0,0.15,857,0.138,10,3,0.134,1,1097,3,1,59,3,2,0.161,3,0.255,3660,7909,3,0,13,3,4,0,10,4,4,8,7,1,7
44,1,0.15,1376,0.19,1,2,0.136,1,1098,2,0,91,2,3,0.231,1,0.125,10482,2326,9,0,14,3,4,1,24,1,3,20,6,3,6
33,0,0.15,654,0.138,5,3,0.147,1,1099,4,0,34,2,3,0.069,4,0.101,7119,21214,4,0,15,3,3,1,9,2,3,3,2,1,2
35,1,0.15,1204,0.206,4,3,0.242,1,1100,4,0,86,3,3,0.175,1,0.255,9582,10333,0,1,22,4,1,0,9,2,3,8,7,4,7
33,1,0.249,827,0.138,29,4,0.136,1,1101,1,1,54,2,2,0.161,3,0.255,4508,3129,1,0,22,4,2,0,14,4,3,13,7,3,8
28,0,0.15,895,0.138,15,2,0.147,1,1102,1,0,50,3,1,0.239,3,0.101,2207,22482,1,0,16,3,4,1,4,5,2,4,2,2,2
34,0,0.249,618,0.138,3,1,0.147,1,1103,1,0,45,3,2,0.069,4,0.255,7756,22266,0,0,17,3,3,0,7,1,2,6,2,0,4
37,0,0.15,309,0.206,10,4,0.147,1,1105,4,1,88,2,2,0.175,4,0.101,6694,24223,2,1,14,3,3,3,8,5,3,1,0,0,0
25,1,0.15,1219,0.138,4,1,0.242,1,1106,4,0,32,3,1,0.239,4,0.125,3691,4605,1,1,15,3,2,1,7,3,4,7,7,5,6
26,1,0.15,1330,0.138,21,3,0.136,1,1107,1,0,37,3,1,0.239,3,0.101,2377,19373,1,0,20,4,3,1,1,0,2,1,1,0,0
33,1,0.15,1017,0.138,25,3,0.136,1,1108,1,0,55,2,1,0.161,2,0.255,2313,2993,4,1,20,4,2,0,5,0,3,2,2,2,2
42,0,0.15,469,0.138,2,2,0.136,1,1109,4,0,35,3,4,0.049,1,0.125,17665,14399,0,0,17,3,4,1,23,3,3,22,6,13,7
28,1,0.249,1009,0.138,1,3,0.136,1,1111,1,0,45,2,1,0.239,2,0.101,2596,7160,1,0,15,3,1,2,1,2,3,1,0,0,0
50,1,0.249,959,0.206,1,4,0.134,1,1113,4,0,81,3,2,0.175,3,0.255,4728,17251,3,1,14,3,4,0,5,4,3,0,0,0,0
33,0,0.249,970,0.206,7,3,0.147,1,1114,4,1,30,3,2,0.175,2,0.125,4302,13401,0,0,17,3,3,1,4,3,3,3,2,0,2
34,0,0.08,697,0.138,3,4,0.147,1,1115,3,0,40,2,1,0.161,4,0.125,2979,22478,3,0,17,3,4,3,6,2,3,0,0,0,0
48,0,0.08,1262,0.138,1,4,0.136,1,1116,1,0,35,4,4,0.049,4,0.255,16885,16154,2,0,22,4,3,0,27,3,2,5,4,2,1
45,0,0.08,1050,0.206,9,4,0.147,1,1117,2,1,65,2,2,0.175,3,0.125,5593,17970,1,0,13,3,4,1,15,2,3,15,10,4,12
52,0,0.15,994,0.138,7,4,0.147,1,1118,2,0,87,3,3,0.069,2,0.255,10445,15322,7,0,19,3,4,0,18,4,3,8,6,4,0
38,0,0.15,770,0.206,10,4,0.22,1,1119,3,0,73,2,3,0.175,3,0.101,8740,5569,0,1,14,3,2,2,9,2,3,8,7,2,7
29,0,0.15,1107,0.138,28,4,0.147,1,1120,3,1,93,3,1,0.161,4,0.101,2514,26968,4,0,22,4,1,1,11,1,3,7,5,1,7
28,0,0.15,950,0.138,3,3,0.136,1,1121,4,1,93,3,3,0.069,2,0.101,7655,8039,0,0,17,3,2,3,10,3,2,9,7,1,7
46,0,0.15,406,0.206,3,1,0.22,1,1124,1,0,52,3,4,0.049,3,0.125,17465,15596,3,0,12,3,4,1,23,3,3,12,9,4,9
38,0,0.15,130,0.206,2,2,0.22,1,1125,4,0,32,3,3,0.175,2,0.255,7351,20619,7,0,16,3,3,0,10,2,3,1,0,0,0
43,0,0.249,1082,0.138,27,3,0.147,1,1126,3,1,83,3,3,0.069,1,0.125,10820,11535,8,0,11,3,3,1,18,1,3,8,7,0,1
39,1,0.249,203,0.138,2,3,0.147,1,1127,1,0,84,3,4,0.069,4,0.101,12169,13547,7,0,11,3,4,3,21,4,3,18,7,11,5
40,0,0.15,1308,0.138,14,3,0.136,1,1128,3,0,44,2,5,0.025,3,0.255,19626,17544,1,0,14,3,1,0,21,2,4,20,7,4,9
21,0,0.15,984,0.138,1,1,0.242,1,1131,4,1,70,2,1,0.161,2,0.255,2070,25326,1,1,11,3,3,0,2,6,4,2,2,2,2
39,0,0.08,439,0.138,9,3,0.147,1,1132,3,0,70,3,2,0.239,2,0.255,6782,8770,9,0,15,3,3,0,9,2,2,5,4,0,3
36,0,0.08,217,0.138,18,4,0.147,1,1133,1,0,78,3,2,0.069,4,0.255,7779,23238,2,0,20,4,1,0,18,0,3,11,9,0,9
31,0,0.249,793,0.206,20,3,0.147,1,1135,3,0,67,4,1,0.398,4,0.125,2791,21981,0,0,12,3,1,1,3,4,3,2,2,2,2
28,0,0.15,1451,0.138,2,1,0.147,1,1136,1,0,67,2,1,0.161,2,0.125,3201,19911,0,0,17,3,1,0,6,2,1,5,3,0,4
35,0,0.249,1182,0.206,11,2,0.22,1,1137,4,0,54,3,2,0.175,4,0.101,4968,18500,1,0,11,3,4,1,5,3,3,5,2,0,2
49,0,0.15,174,0.206,8,4,0.242,1,1138,4,0,56,2,4,0.175,2,0.125,13120,11879,6,0,17,3,2,1,22,3,3,9,8,2,3
34,0,0.249,1003,0.138,2,2,0.147,1,1140,4,0,95,3,2,0.069,3,0.255,4033,15834,2,0,11,3,4,0,5,3,2,3,2,0,2
29,0,0.249,490,0.138,10,3,0.147,1,1143,4,1,61,3,1,0.161,2,0.101,3291,17940,0,0,14,3,4,2,8,2,2,7,5,1,1
42,0,0.15,188,0.138,29,3,0.136,1,1148,2,0,56,1,2,0.239,4,0.255,4272,9558,4,0,19,3,1,0,16,3,3,1,0,0,0
29,0,0.15,718,0.138,8,1,0.136,1,1150,2,0,79,2,2,0.069,4,0.125,5056,17689,1,1,15,3,3,1,10,2,2,10,7,1,2
38,0,0.15,433,0.19,1,3,0.259,1,1152,3,0,37,4,1,0.231,3,0.125,2844,6004,1,0,13,3,4,1,7,2,4,7,6,5,0
28,0,0.249,773,0.138,6,3,0.147,1,1154,3,0,39,2,1,0.161,3,0.101,2703,22088,1,1,14,3,4,1,3,2,3,3,1,0,2
18,1,0.08,247,0.138,8,1,0.136,1,1156,3,0,80,3,1,0.239,3,0.255,1904,13556,1,0,12,3,4,0,0,0,3,0,0,0,0
33,1,0.15,603,0.206,9,4,0.22,1,1157,1,1,77,3,2,0.175,1,0.255,8224,18385,0,1,17,3,1,0,6,3,3,5,2,0,3
41,0,0.15,167,0.138,12,4,0.147,1,1158,2,0,46,3,1,0.239,4,0.125,4766,9051,3,1,11,3,1,1,6,4,3,1,0,0,0
31,1,0.249,874,0.138,15,3,0.136,1,1160,3,0,72,3,1,0.239,3,0.125,2610,6233,1,0,12,3,3,1,2,5,2,2,2,2,2
37,0,0.15,367,0.138,25,2,0.136,1,1161,3,1,52,2,2,0.069,4,0.101,5731,17171,7,0,13,3,3,2,9,2,3,6,2,1,3
27,0,0.15,199,0.138,6,3,0.147,1,1162,4,0,55,2,1,0.161,3,0.125,2539,7950,1,0,13,3,3,1,4,0,3,4,2,2,2
34,0,0.15,1400,0.206,9,1,0.147,1,1163,2,1,70,3,2,0.175,3,0.125,5714,5829,1,0,20,4,1,0,6,3,2,6,5,1,3
35,0,0.15,528,0.19,8,4,0.242,1,1164,3,0,100,3,1,0.231,3,0.255,4323,7108,1,0,17,3,2,0,6,2,1,5,4,1,4
29,1,0.15,408,0.206,23,1,0.147,1,1165,4,1,45,2,3,0.175,1,0.125,7336,11162,1,0,13,3,1,1,11,3,1,11,8,3,10
40,0,0.249,593,0.138,9,4,0.136,1,1166,2,1,88,3,3,0.025,3,0.255,13499,13782,9,0,17,3,3,0,20,3,2,18,7,2,13
42,1,0.249,481,0.206,12,3,0.147,1,1167,3,0,44,3,4,0.175,1,0.255,13758,2447,0,1,12,3,2,0,22,2,2,21,9,13,14
42,0,0.15,647,0.206,4,4,0.22,1,1171,2,0,45,3,2,0.175,1,0.255,5155,2253,7,0,13,3,4,0,9,3,4,6,4,1,5
35,0,0.15,982,0.138,1,4,0.136,1,1172,4,0,58,2,1,0.239,3,0.125,2258,16340,6,0,12,3,2,1,10,2,3,8,0,1,7
24,0,0.15,477,0.138,24,3,0.136,1,1173,4,0,49,3,1,0.239,2,0.255,3597,6409,8,0,22,4,4,0,6,2,3,4,3,1,2
28,1,0.15,1485,0.138,12,1,0.147,1,1175,3,1,79,3,1,0.239,4,0.125,2515,22955,1,1,11,3,4,0,1,4,2,1,1,0,0
26,0,0.15,1384,0.138,3,4,0.136,1,1177,1,0,82,4,1,0.239,4,0.125,4420,13421,1,0,22,4,2,1,8,2,3,8,7,0,7
30,0,0.15,852,0.206,10,3,0.22,1,1179,3,0,72,2,2,0.175,3,0.125,6578,2706,1,0,18,3,1,1,10,3,3,10,3,1,4
40,0,0.249,902,0.138,26,2,0.136,1,1180,3,1,92,2,2,0.161,4,0.125,4422,21203,3,1,13,3,4,1,16,3,1,1,1,0,0
35,0,0.15,819,0.138,2,3,0.147,1,1182,3,0,44,2,3,0.069,2,0.101,10274,19588,2,0,18,3,2,1,15,2,4,7,7,6,4
34,0,0.249,669,0.138,1,3,0.136,1,1184,4,0,97,2,2,0.069,1,0.255,5343,25755,0,0,20,4,3,0,14,3,3,13,9,4,9
35,0,0.249,636,0.138,4,4,0.134,1,1185,4,0,47,2,1,0.239,4,0.125,2376,26537,1,0,13,3,2,1,2,2,4,2,2,2,2
43,1,0.15,1372,0.206,9,3,0.22,1,1188,1,1,85,1,2,0.175,3,0.255,5346,9489,8,0,13,3,2,0,7,2,2,4,3,1,3
32,0,0.08,862,0.206,2,1,0.147,1,1190,3,1,76,3,1,0.398,1,0.101,2827,14947,1,0,12,3,3,3,1,3,3,1,0,0,0
56,0,0.15,718,0.138,4,4,0.242,1,1191,4,1,92,3,5,0.049,1,0.101,19943,18575,4,0,13,3,4,1,28,2,3,5,2,4,2
29,0,0.15,1401,0.138,6,1,0.136,1,1192,2,1,54,3,1,0.239,4,0.125,3131,26342,1,0,13,3,1,1,10,5,3,10,8,0,8
19,0,0.15,645,0.138,9,2,0.147,1,1193,3,0,54,3,1,0.161,1,0.255,2552,7172,1,0,25,4,3,0,1,4,3,1,1,0,0
45,0,0.15,1457,0.138,7,3,0.136,1,1195,1,1,83,3,1,0.161,3,0.125,4477,20100,4,1,19,3,3,1,7,2,2,3,2,0,2
37,0,0.15,977,0.138,1,3,0.147,1,1196,4,1,56,2,2,0.069,4,0.125,6474,9961,1,0,13,3,2,1,14,2,2,14,8,3,11
20,0,0.15,805,0.138,3,3,0.147,1,1198,1,0,87,2,1,0.239,3,0.255,3033,12828,1,0,12,3,1,0,2,2,2,2,2,1,2
44,1,0.15,1097,0.138,10,4,0.147,1,1200,3,0,96,3,1,0.161,3,0.255,2936,10826,1,1,11,3,3,0,6,4,3,6,4,0,2
53,0,0.15,1223,0.138,7,2,0.136,1,1201,4,1,50,3,5,0.049,3,0.101,18606,18640,3,0,18,3,2,1,26,6,3,7,7,4,7
29,0,0.15,942,0.138,15,1,0.147,1,1202,2,1,69,1,1,0.161,4,0.125,2168,26933,0,1,18,3,1,1,6,2,2,5,4,1,3
22,1,0.249,1256,0.138,3,4,0.147,1,1203,3,0,48,2,1,0.161,4,0.125,2853,4223,0,1,11,3,2,1,1,5,3,0,0,0,0
46,0,0.15,1402,0.206,2,3,0.22,1,1204,3,1,69,3,4,0.049,1,0.125,17048,24097,8,0,23,4,1,0,28,2,3,26,15,15,9
44,0,0.08,111,0.138,17,3,0.147,1,1206,4,0,74,1,1,0.161,3,0.255,2290,4279,2,0,13,3,4,0,6,3,3,0,0,0,0
33,0,0.15,147,0.19,2,3,0.259,1,1207,2,0,99,3,1,0.231,3,0.125,3600,8429,1,0,13,3,4,1,5,2,3,5,4,1,4
41,1,0.08,906,0.138,5,2,0.147,1,1210,1,0,95,2,1,0.161,1,0.101,2107,20293,6,0,17,3,1,1,5,2,1,1,0,0,0
30,0,0.15,1329,0.206,29,4,0.147,1,1211,3,0,61,3,2,0.175,1,0.101,4115,13192,8,0,19,3,3,3,8,3,3,4,3,0,3
40,0,0.249,1184,0.206,2,4,0.136,1,1212,2,0,62,3,2,0.175,2,0.125,4327,25440,5,0,12,3,4,3,5,2,3,0,0,0,0
50,0,0.249,1421,0.138,2,3,0.136,1,1215,4,1,30,3,4,0.049,1,0.125,17856,9490,2,0,22,4,3,1,32,3,3,2,2,2,2
28,0,0.15,1179,0.138,19,4,0.136,1,1216,4,0,78,2,1,0.239,1,0.125,3196,12449,1,0,12,3,3,3,6,2,3,6,5,3,3
